Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept
3522909,81411000000102,Advice about blood glucose control,Undefined,Observation,SNOMED,Invalid,Non-standard
3523289,110261000000103,Impaired glucose tolerance,Undefined,Observation,SNOMED,Invalid,Non-standard
3526899,308771000000106,Review of impaired glucose tolerance,Undefined,Observation,SNOMED,Invalid,Non-standard
3526916,309191000000102,Review of impaired glucose tolerance,Undefined,Observation,SNOMED,Invalid,Non-standard
3530467,525221000000104,Glucose transporter protein type 1 deficiency syndrome,Disorder,Condition,SNOMED,Invalid,Non-standard
3542662,709811000000101,Dietary education for impaired glucose tolerance,Procedure,Observation,SNOMED,Invalid,Non-standard
3544376,782021000000105,Blood glucose meter check,Undefined,Observation,SNOMED,Invalid,Non-standard
3544781,799461000000104,Blood glucose test declined,Context-dependent,Observation,SNOMED,Invalid,Non-standard
3544782,799471000000106,Blood glucose test declined,Undefined,Observation,SNOMED,Invalid,Non-standard
3544887,803481000000105,Glucose galactose malabsorption,Disorder,Condition,SNOMED,Invalid,Non-standard
3545185,819651000000101,Impaired glucose tolerance resolved,Undefined,Observation,SNOMED,Invalid,Non-standard
3545720,849181000000108,Impaired glucose regulation,Undefined,Observation,SNOMED,Invalid,Non-standard
3545850,856391000000101,Frequency of blood glucose self-monitoring,Undefined,Observation,SNOMED,Invalid,Non-standard
3546944,926961000000100,Provision of written material about blood glucose monitoring,Undefined,Observation,SNOMED,Invalid,Non-standard
3551114,85841000000101,Faecal glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3551205,87591000000102,Faecal glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3552107,114851000000105,Blood glucose series,Undefined,Observation,SNOMED,Invalid,Non-standard
3552335,120751000000100,Ascitic fluid glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3552350,121001000000105,Dialysis fluid glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3552696,169111000000102,Glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3552977,173701000000107,Glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3554353,249971000000100,Extended glucose tolerance test,Undefined,Observation,SNOMED,Invalid,Non-standard
3554517,252601000000107,Extended glucose tolerance test,Undefined,Observation,SNOMED,Invalid,Non-standard
3554620,272221000000104,Glucose tolerance test,Undefined,Observation,SNOMED,Invalid,Non-standard
3555581,341161000000101,240 minute plasma glucose measurement,Procedure,Measurement,SNOMED,Invalid,Non-standard
3555582,341181000000105,240 minute plasma glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3555584,341201000000109,300 minute plasma glucose measurement,Procedure,Measurement,SNOMED,Invalid,Non-standard
3555585,341211000000106,300 minute plasma glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3555586,341221000000100,300 minute plasma glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3556953,505611000000102,Estimated average glucose measurement,Procedure,Measurement,SNOMED,Invalid,Non-standard
3557121,516151000000102,Impaired glucose tolerance monitoring invitation,Undefined,Observation,SNOMED,Invalid,Non-standard
3557122,516171000000106,Impaired glucose tolerance monitoring first letter,Undefined,Observation,SNOMED,Invalid,Non-standard
3557285,533721000000106,Blood glucose method NOS,Procedure,Measurement,SNOMED,Invalid,Non-standard
3557345,541621000000100,Glucose tolerance test NOS,Procedure,Measurement,SNOMED,Invalid,Non-standard
3557490,559391000000106,Urine glucose test NOS,Procedure,Measurement,SNOMED,Invalid,Non-standard
3558203,704581000000105,"Abnormal glucose tolerance test during pregnancy, childbirth or the puerperium NOS",Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
3558205,704671000000109,Abnormal glucose tolerance test - unspecified whether during pregnancy or the puerperium,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
3558238,705961000000108,Blood glucose raised NOS,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
3558253,706541000000107,Impaired glucose tolerance monitoring invitation third letter,Undefined,Observation,SNOMED,Invalid,Non-standard
3558254,706551000000105,Impaired glucose tolerance monitoring invitation first letter,Undefined,Observation,SNOMED,Invalid,Non-standard
3558255,706561000000108,Impaired glucose tolerance monitoring invitation second letter,Undefined,Observation,SNOMED,Invalid,Non-standard
3558482,754271000000104,180 minute plasma glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3558654,767711000000102,Referral for impaired glucose management,Undefined,Observation,SNOMED,Invalid,Non-standard
3558813,780921000000105,Referral for impaired glucose tolerance management offered,Undefined,Observation,SNOMED,Invalid,Non-standard
3558940,794591000000105,Blood glucose monitoring,Procedure,Observation,SNOMED,Invalid,Non-standard
3559220,822531000000107,Ambulatory continuous glucose monitoring of interstitial tissue fluid,Procedure,Measurement,SNOMED,Invalid,Non-standard
3559321,831731000000108,Blood glucose range before breakfast,Undefined,Observation,SNOMED,Invalid,Non-standard
3559322,831741000000104,Blood glucose range after breakfast,Undefined,Observation,SNOMED,Invalid,Non-standard
3559324,831911000000103,Bedtime blood glucose range,Undefined,Observation,SNOMED,Invalid,Non-standard
3559325,831931000000106,Blood glucose range before lunch,Undefined,Observation,SNOMED,Invalid,Non-standard
3559326,831941000000102,Blood glucose range after lunch,Undefined,Observation,SNOMED,Invalid,Non-standard
3559327,831951000000104,Blood glucose range before evening meal,Undefined,Observation,SNOMED,Invalid,Non-standard
3559328,831961000000101,Blood glucose range after evening meal,Undefined,Observation,SNOMED,Invalid,Non-standard
3559329,831971000000108,Overnight blood glucose range,Undefined,Observation,SNOMED,Invalid,Non-standard
3559396,834731000000105,Ambulatory continuous glucose monitoring of interstitial tissue fluid,Undefined,Observation,SNOMED,Invalid,Non-standard
3560782,921731000000104,Blood glucose self-monitoring record checked,Undefined,Observation,SNOMED,Invalid,Non-standard
3560836,928051000000103,Baseline blood glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3560889,932411000000108,Blood glucose level after evening meal,Undefined,Observation,SNOMED,Invalid,Non-standard
3560890,932431000000100,Blood glucose level during the night,Undefined,Observation,SNOMED,Invalid,Non-standard
3561091,941791000000101,Impaired glucose regulation monitoring invitation,Undefined,Observation,SNOMED,Invalid,Non-standard
3561092,941811000000100,Impaired glucose regulation monitoring invitation first letter,Undefined,Observation,SNOMED,Invalid,Non-standard
3561093,941831000000108,Impaired glucose regulation monitoring invitation second letter,Undefined,Observation,SNOMED,Invalid,Non-standard
3561094,941851000000101,Impaired glucose regulation monitoring invitation third letter,Undefined,Observation,SNOMED,Invalid,Non-standard
3561095,941891000000109,Impaired glucose regulation monitoring verbal invitation,Undefined,Observation,SNOMED,Invalid,Non-standard
3561100,941871000000105,Impaired glucose regulation monitoring telephone invitation,Undefined,Observation,SNOMED,Invalid,Non-standard
3561210,958551000000107,Red blood cell glucose 6-phosphate dehydrogenase activity,Undefined,Observation,SNOMED,Invalid,Non-standard
3561510,1045481000000102,210 minute plasma glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3563943,341141000000102,Plasma glucose level,Observable Entity,Measurement,SNOMED,Invalid,Non-standard
3564405,341271000000101,Glucose control level,Observable Entity,Measurement,SNOMED,Invalid,Non-standard
3571901,116171000000101,Ascitic fluid glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3571923,116421000000105,Dialysis fluid glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3572072,119431000000100,Blood glucose series,Undefined,Observation,SNOMED,Invalid,Non-standard
3572589,341171000000108,240 minute plasma glucose level,Undefined,Observation,SNOMED,Invalid,Non-standard
3581661,505621000000108,Estimated average glucose,Undefined,Observation,SNOMED,Invalid,Non-standard
3581662,505631000000105,Estimated average glucose,Undefined,Observation,SNOMED,Invalid,Non-standard
3584668,706631000000102,Glucose transporter protein type 1 deficiency syndrome,Undefined,Observation,SNOMED,Invalid,Non-standard
3655541,865984006,Frequency of blood glucose self-monitoring,Observable Entity,Observation,SNOMED,Valid,Standard
3964600,102020-5,Glucose [Mass/volume] in Serum or Plasma --2 hours post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
3964631,101309-3,Glucose [Mass/volume] in Serum or Plasma --2 hours post dose arginine,Lab Test,Measurement,LOINC,Valid,Standard
3964843,102019-7,Glucose [Mass/volume] in Serum or Plasma --1.5 hours post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
3964964,101980-1,"Glucose, somatotropin and cortisol post insulin administration in Serum or Plasma",Lab Test,Measurement,LOINC,Valid,Standard
3965035,101652-6,Somatotropin and glucose post glucose stimulation panel - Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
3965113,102022-1,Glucose [Mass/volume] in Serum or Plasma --3 hours post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
3965300,102021-3,Glucose [Mass/volume] in Serum or Plasma --2.5 hours post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
3965618,102076-7,Insulin [Units/volume] in Serum or Plasma --3.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3965945,101132-9,Glucose post XXX challenge panel - Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
3965951,101308-5,Glucose post arginine stimulation panel - Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
3966369,102018-9,Glucose [Mass/volume] in Serum or Plasma --1 hour post dose glucagon,Lab Test,Measurement,LOINC,Valid,Standard
3966401,101476-0,Fasting glucose [Moles/volume] in Venous blood,Lab Test,Measurement,LOINC,Valid,Standard
3966521,102032-0,Glucose [Mass/volume] in Serum or Plasma --2 hours post dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
3966551,101977-7,"Cortisol, glucose and somatotropin post glucagon stimulation panel - Serum or Plasma",Lab Test,Measurement,LOINC,Valid,Standard
3966759,101978-5,Glucose and somatotropin post glucagon stimulation panel - Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
3967724,LP435941-2,"Glucose, somatotropin and cortisol post insulin administration",LOINC Component,Observation,LOINC,Valid,Non-standard
3967728,LP435866-1,Glucose and somatotropin post glucagon stimulation panel,LOINC Component,Observation,LOINC,Valid,Non-standard
3968007,LP434922-3,Insulin^3.5H post 75 g glucose PO,LOINC Component,Observation,LOINC,Valid,Non-standard
3968110,LP435865-3,"Cortisol, glucose and somatotropin post glucagon stimulation panel",LOINC Component,Observation,LOINC,Valid,Non-standard
3968185,LP433727-7,Glucose post XXX challenge panel,LOINC Component,Observation,LOINC,Valid,Non-standard
3968396,LP433774-9,Glucose post arginine stimulation panel,LOINC Component,Observation,LOINC,Valid,Non-standard
3968500,LP435137-7,Somatotropin and glucose post glucose stimulation panel,LOINC Component,Observation,LOINC,Valid,Non-standard
3968605,LP435977-6,Glucose,LOINC Component,Observation,LOINC,Valid,Non-standard
3968756,LA33717-2,Impaired glucose tolerance,Answer,Meas Value,LOINC,Valid,Standard
4002926,100737000,GLUCOSE SOLUTION 50%,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4007106,207272004,[D]Glucose tolerance test abnormal,Context-dependent,Observation,SNOMED,Invalid,Non-standard
4009021,111138002,Glucose-containing product,Pharma/Biol Product,Drug,SNOMED,Valid,Non-standard
4009404,102659003,Glucose level within reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4012477,113076002,Glucose tolerance test,Procedure,Measurement,SNOMED,Valid,Standard
4013537,165504005,Red cell glucose 6-phosphate dehydrogenase screening test,Procedure,Procedure,SNOMED,Invalid,Non-standard
4017078,104690002,"Glucose measurement, post glucose dose",Procedure,Measurement,SNOMED,Valid,Standard
4017758,104685000,Glucose CSF/glucose plasma ratio measurement,Procedure,Measurement,SNOMED,Valid,Standard
4018315,104686004,"Glucose measurement, blood, test strip",Procedure,Measurement,SNOMED,Valid,Standard
4018316,104687008,"Glucose measurement, tolbutamide tolerance test",Procedure,Measurement,SNOMED,Invalid,Non-standard
4018317,104688003,"Glucose measurement, quantitative",Procedure,Measurement,SNOMED,Valid,Standard
4021051,11605008,UDPglucose 4-epimerase,Substance,Drug,SNOMED,Valid,Non-standard
4024581,226341001,Glucose intake,Observable Entity,Observation,SNOMED,Valid,Standard
4027014,226127001,Low glucose diet,Clinical Finding,Observation,SNOMED,Valid,Standard
4027514,13165004,Measurement of glucose 3 hours after glucose challenge for glucose tolerance test,Procedure,Measurement,SNOMED,Valid,Standard
4027550,128264007,Impaired glucose tolerance with hyperinsulism,Disorder,Condition,SNOMED,Valid,Standard
4029951,14052004,Impaired glucose tolerance in MODY (maturity onset diabetes in the young),Disorder,Condition,SNOMED,Valid,Standard
4030067,237628005,Impaired glucose tolerance in pregnancy,Disorder,Condition,SNOMED,Valid,Standard
4030529,236471003,Low renal threshold for glucose,Disorder,Condition,SNOMED,Valid,Standard
4032233,109176004,Urine glucose test kit,Physical Object,Device,SNOMED,Invalid,Non-standard
4032284,23847001,UDPglucose dehydrogenase,Substance,Drug,SNOMED,Valid,Non-standard
4032959,14996001,Glucose dehydrogenase (acceptor),Substance,Drug,SNOMED,Valid,Non-standard
4033812,109175000,Blood glucose test kit,Substance,Observation,SNOMED,Invalid,Non-standard
4035276,237966006,Glucose transport defect,Disorder,Condition,SNOMED,Valid,Standard
4036846,117346004,Glucose measurement estimated from glycated hemoglobin,Procedure,Measurement,SNOMED,Valid,Standard
4041697,166888009,Blood glucose method,Procedure,Measurement,SNOMED,Valid,Standard
4041698,166896004,Laboratory blood glucose,Procedure,Measurement,SNOMED,Valid,Standard
4041700,166915000,Blood glucose 1.5-2.4 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4041701,166919006,Blood glucose 10-13.9 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4041702,166923003,Blood glucose 14+ mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4041723,167087006,Serum fasting glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4041724,167095005,Plasma random glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4041725,167096006,Plasma fasting glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4041726,167097002,Plasma 2-hr post-prandial glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4041879,167260001,Urine glucose test not done,Context-dependent,Observation,SNOMED,Valid,Standard
4042066,166900001,Glucometer blood glucose,Procedure,Measurement,SNOMED,Valid,Standard
4042067,166927002,Impaired glucose tolerance test,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4042238,167265006,Urine glucose test = ++,Clinical Finding,Condition,SNOMED,Valid,Non-standard
4042239,167266007,Urine glucose test = +++,Clinical Finding,Condition,SNOMED,Valid,Non-standard
4042240,167270004,Urine glucose test NOS,Procedure,Measurement,SNOMED,Invalid,Non-standard
4042725,166890005,Random blood glucose within reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4042726,166918003,Blood glucose 7-9.9 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4042727,166921001,Blood glucose within reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4042728,166922008,Blood glucose outside reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4042729,166924009,Blood glucose raised NOS,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4042730,166931008,Glucose tolerance test NOS,Procedure,Measurement,SNOMED,Invalid,Non-standard
4042759,167086002,Serum random glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4042760,167088001,Serum 2-hr post-prandial glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4044774,23005001,Glucose dehydrogenase (NAD),Substance,Drug,SNOMED,Valid,Non-standard
4045297,22910008,Impaired glucose tolerance in obese,Disorder,Condition,SNOMED,Valid,Standard
4047260,1310004,Impaired glucose tolerance associated with genetic syndrome,Disorder,Condition,SNOMED,Valid,Standard
4050029,124132003,Deficiency of glucose dehydrogenase,Disorder,Condition,SNOMED,Valid,Standard
4050624,124143006,Deficiency of glucose oxidase,Disorder,Condition,SNOMED,Valid,Standard
4055288,167262009,Urine glucose test = trace,Clinical Finding,Condition,SNOMED,Valid,Non-standard
4055289,167267003,Urine glucose test = ++++,Clinical Finding,Condition,SNOMED,Valid,Non-standard
4055550,167741009,Cerebrospinal fluid glucose above reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4055673,166912002,Blood glucose method NOS,Procedure,Measurement,SNOMED,Invalid,Non-standard
4055674,166914001,Blood glucose 0-1.4 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4055675,166916004,Blood glucose 2.5-4.9 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4055676,166917008,Blood glucose 5-6.9 mmol/L,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4055678,166926006,Glucose tolerance test within reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4055679,166928007,Glucose tolerance test indicates diabetes mellitus,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4055822,167261002,Urine glucose not detected,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4055823,167264005,Urine glucose test = +,Clinical Finding,Condition,SNOMED,Valid,Non-standard
4055970,167523004,Urine glucose chemical titer measurement,Procedure,Measurement,SNOMED,Valid,Standard
4056907,19823000,"Glucose-1,6-bisphosphate synthase",Substance,Drug,SNOMED,Valid,Non-standard
4057443,167739008,Cerebrospinal fluid glucose within reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4057444,167740005,Cerebrospinal fluid glucose below reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4065492,20160006,Glucose oxidase,Substance,Drug,SNOMED,Valid,Non-standard
4065650,167683006,Glucose detected in stool specimen by chromatography,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4068821,21458005,Glucose-6-phosphate isomerase,Substance,Drug,SNOMED,Valid,Non-standard
4077514,275794004,Glucose in sample,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4077688,2462000,Glucose dehydrogenase (NADP+),Substance,Drug,SNOMED,Valid,Non-standard
4078179,246400004,Method of giving glucose,Attribute,Observation,SNOMED,Valid,Non-standard
4078281,275810004,BM stix glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4078307,276183002,"[D]Glucose, blood level abnormal",Context-dependent,Observation,SNOMED,Invalid,Non-standard
4082521,241444000,PET study for tumor uptake of glucose,Procedure,Procedure,SNOMED,Valid,Standard
4085437,241436000,PET brain glucose metabolism study,Procedure,Procedure,SNOMED,Invalid,Non-standard
4085438,241440009,PET myocardial glucose metabolism study,Procedure,Procedure,SNOMED,Valid,Standard
4089628,251402003,Small intestine glucose tolerance,Observable Entity,Observation,SNOMED,Valid,Standard
4089629,251403008,Small intestine glucose intolerance,Clinical Finding,Condition,SNOMED,Valid,Standard
4091425,252198004,Blood glucose tolerance,Procedure,Measurement,SNOMED,Invalid,Non-standard
4092184,251396006,Urinary glucose output,Observable Entity,Observation,SNOMED,Valid,Standard
4094447,250417005,"Glucose concentration, test strip measurement",Procedure,Measurement,SNOMED,Valid,Standard
4096468,26254008,Potential abnormality of glucose tolerance,Disorder,Condition,SNOMED,Valid,Standard
4098718,2725003,Previous abnormality of glucose tolerance,Disorder,Condition,SNOMED,Valid,Standard
4107542,30102006,Glucose-6-phosphate transport defect,Disorder,Condition,SNOMED,Valid,Standard
4111906,1822007,Impaired glucose tolerance associated with pancreatic disease,Disorder,Condition,SNOMED,Valid,Standard
4116187,302788006,Post-prandial blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4120298,302789003,Capillary blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4121117,234404008,Glucose phosphate isomerase deficiency,Disorder,Condition,SNOMED,Valid,Standard
4126107,236472005,High renal threshold for glucose,Disorder,Condition,SNOMED,Valid,Standard
4130161,237597000,Disorder of glucose regulation,Disorder,Condition,SNOMED,Valid,Standard
4130526,126877002,Disorder of glucose metabolism,Disorder,Condition,SNOMED,Valid,Standard
4131376,413059003,Ascitic fluid glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4135437,412865006,Dialysis fluid glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4135545,412928005,Blood glucose series,Procedure,Measurement,SNOMED,Valid,Standard
4136368,31649001,Abnormal presence of glucose,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4136531,32284009,Impaired glucose tolerance in nonobese,Disorder,Condition,SNOMED,Valid,Standard
4143633,34259007,Measurement of glucose 5 hours after glucose challenge for glucose tolerance test,Procedure,Measurement,SNOMED,Valid,Standard
4144221,33669002,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class D",Disorder,Condition,SNOMED,Valid,Standard
4144235,33747003,"Glucose measurement, blood",Procedure,Measurement,SNOMED,Valid,Standard
4146454,308113006,Self-monitoring of blood glucose,Procedure,Measurement,SNOMED,Valid,Standard
4146514,34818008,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class B",Disorder,Condition,SNOMED,Valid,Standard
4147408,308114000,Self-monitoring of urine glucose,Procedure,Measurement,SNOMED,Valid,Standard
4147409,308115004,Self-monitoring of blood and urine glucose,Procedure,Measurement,SNOMED,Valid,Standard
4149386,268556000,Urine screening for glucose,Procedure,Measurement,SNOMED,Valid,Standard
4149519,36048009,Glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4149883,30994003,"Glucose measurement, urine",Procedure,Measurement,SNOMED,Valid,Standard
4150016,267426009,Malabsorption of glucose,Disorder,Condition,SNOMED,Valid,Standard
4150337,271064007,Supper time blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4150338,271065008,Bedtime blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4151414,269879003,Urine dipstick for glucose,Procedure,Measurement,SNOMED,Valid,Standard
4151548,269926009,"Glucose measurement, body fluid",Procedure,Measurement,SNOMED,Valid,Standard
4153111,271061004,Random blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4153112,271063001,Lunch time blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4155282,372051007,Glucose tolerance test in puerperium - baby delivered during current episode of care outside reference range,Clinical Finding,Condition,SNOMED,Invalid,Non-standard
4156660,271062006,Fasting blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4157134,325309001,Glucose 400 mg/g oral gel,Clinical Drug,Drug,SNOMED,Valid,Non-standard
4157329,372048000,Pregnancy with abnormal glucose tolerance test,Clinical Finding,Condition,SNOMED,Valid,Standard
4162127,372056002,Abnormal glucose tolerance test - unspecified whether during pregnancy or the puerperium,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4162865,372046001,"Glucose tolerance test during pregnancy, childbirth and puerperium outside reference range",Clinical Finding,Measurement,SNOMED,Valid,Standard
4162866,372050008,Glucose tolerance test in puerperium - baby delivered during previous episode of care outside reference range,Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4162867,372052000,"Abnormal glucose tolerance test during pregnancy, childbirth or the puerperium NOS",Clinical Finding,Measurement,SNOMED,Invalid,Non-standard
4168961,419981003,Glucose- and potassium chloride- and sodium chloride-containing product,Pharma/Biol Product,Drug,SNOMED,Valid,Non-standard
4171097,276555005,Perinatal disorder of glucose regulation of fetus and/or neonate,Disorder,Condition,SNOMED,Valid,Standard
4175631,49529002,"UDP glucose 4,6-dehydratase",Substance,Drug,SNOMED,Valid,Non-standard
4176733,49167009,Measurement of glucose 2 hours after glucose challenge for glucose tolerance test,Procedure,Measurement,SNOMED,Valid,Standard
4181143,52413004,HNSHA due to glucose phosphate isomerase deficiency,Disorder,Condition,SNOMED,Valid,Standard
4181822,366262003,Small intestine glucose tolerance - finding,Clinical Finding,Condition,SNOMED,Valid,Non-standard
4182052,52302001,"Glucose measurement, fasting",Procedure,Measurement,SNOMED,Valid,Standard
4182243,4307007,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class F",Disorder,Condition,SNOMED,Valid,Standard
4190102,416401008,Glucose dependent insulinotropic peptide,Substance,Drug,SNOMED,Valid,Non-standard
4192901,395000002,[D]Impaired glucose tolerance,Context-dependent,Observation,SNOMED,Invalid,Non-standard
4193852,313624000,150 minute blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4193853,313625004,30 minute plasma glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4193854,313626003,60 minute plasma glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4193855,313630000,60 minute serum glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4195213,313810002,150 minute serum glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4197462,313194008,Glucose load test,Procedure,Measurement,SNOMED,Valid,Standard
4197723,315299009,[D]Hyperglycemia,Context-dependent,Observation,SNOMED,Invalid,Non-standard
4197835,313631001,120 minute serum glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4197955,51798006,Glucose level below reference range,Clinical Finding,Measurement,SNOMED,Valid,Non-standard
4198718,313545000,120 minute blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4198719,313546004,90 minute blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4198731,313628002,150 minute plasma glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4198732,313629005,30 minute serum glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4198733,313637002,30 minute blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4198742,313697000,90 minute plasma glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4198743,313698005,90 minute serum glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4202143,434912009,Blood glucose concentration,Observable Entity,Measurement,SNOMED,Valid,Standard
4202144,434913004,Glucose concentration in quality control reagent,Observable Entity,Observation,SNOMED,Valid,Standard
4203979,434911002,Plasma glucose concentration,Observable Entity,Measurement,SNOMED,Valid,Standard
4206220,326387006,Medium glucose concentration peritoneal dialysis solution,Pharma/Biol Product,Device,SNOMED,Valid,Standard
4206221,326401005,High glucose concentration peritoneal dialysis solution,Pharma/Biol Product,Device,SNOMED,Valid,Standard
4207608,439926003,Ambulatory continuous glucose monitoring of interstitial tissue fluid,Procedure,Measurement,SNOMED,Valid,Standard
4208157,326374000,Low glucose concentration peritoneal dialysis solution,Pharma/Biol Product,Device,SNOMED,Valid,Standard
4208334,440404000,Ambulatory continuous glucose monitoring of interstitial tissue fluid with sensor placement,Procedure,Measurement,SNOMED,Valid,Standard
4209122,313474007,60 minute blood glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4209254,313627007,120 minute plasma glucose measurement,Procedure,Measurement,SNOMED,Valid,Standard
4209757,327749008,Glucose-containing product in parenteral dose form,Clinical Drug Form,Drug,SNOMED,Valid,Non-standard
4209770,328302009,Glucose powder,Pharma/Biol Product,Device,SNOMED,Valid,Standard
4210356,326614000,Glucose 5% bladder irrigation,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4212537,328298001,Glucose/galactose intolerance food,Pharma/Biol Product,Device,SNOMED,Valid,Standard
4218282,72191006,"Glucose measurement, plasma",Procedure,Measurement,SNOMED,Valid,Standard
4219466,82141001,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class A",Disorder,Condition,SNOMED,Valid,Standard
4220981,82701004,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class FR",Disorder,Condition,SNOMED,Valid,Standard
4221172,337485002,Blood glucose testing kit,Physical Object,Device,SNOMED,Invalid,Non-standard
4222987,337388004,Blood glucose testing strips,Physical Object,Device,SNOMED,Valid,Standard
4224696,347448008,Lidocaine hydrochloride 0.1%/glucose 5% infusion solution bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
4224824,347483007,Potassium chloride 20mmol/glucose 5% infusion solution 1L bag,Pharma/Biol Product,Drug,SNOMED,Invalid,Non-standard
