"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","37118951","723403008","Microbrachycephaly, ptosis, cleft lip syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37118948","723366001","Macrostomia, preauricular tag, external ophthalmoplegia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717541","722202006","Palmoplantar keratoderma, 46,XX sex reversal, predisposition to squamous cell carcinoma syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37397487","718135001","Isolated right ventricular hypoplasia","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37118954","723442008","Non-eruption of teeth, maxillary hypoplasia, genu valgum syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37118953","723441001","Non-progressive cerebellar ataxia with intellectual disability","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110742","725097006","Crisponi syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4178398","297143008","Suprarenal artery embolus","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110743","725098001","Craniomicromelic syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","762345","329631000119108","Left vertebral artery thrombosis with stroke","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110741","725096002","Cryptomicrotia brachydactyly syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717524","722035007","MEDNIK syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717526","722061006","Oculoosteocutaneous syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","762339","329391000119100","Right anterior cerebral artery embolism with stroke","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","36717531","722108000","Osteochondrodysplatic nanism, deafness, retinitis pigmentosa syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","762340","329401000119103","Left anterior cerebral artery embolism with stroke","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","37110745","725101002","Congenital short costocoracoid ligament","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717509","721887007","Puerto Rican infant hypotonia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","762354","330521000119103","Neuromuscular scoliosis of thoracolumbar spine co-occurrent and due to cerebral palsy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","40493183","445874008","Traumatic rupture of gastroepiploic artery","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4301417","403856000","Port-wine stain in proteus syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37396500","716334004","Urban Rogers Meyer syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109767","723610009","Spondylocostal dysostosis with anal atresia and genitourinary malformation syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37167105","1263665007","Hyperplasia of choroid plexus","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109775","723621000","Spastic tetraplegia, retinitis pigmentosa, intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","37208181","461431000124108","Vertebral artery atherosclerosis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4178542","297253000","Cardiac glycogen phosphorylase kinase deficiency","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37167206","1263987001","Early neonatal intracerebral hemorrhage","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4047471","230146001","Post measles meningitis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109842","723720008","SERKAL syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37118033","726629006","Scalp defect postaxial polydactyly syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36716635","722719009","Non-infective meningitis due to inflammatory disorder","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37167195","1263974007","Fetal non-traumatic hemorrhage of subarachnoid space of brain","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4137554","306854007","Thrombosis of femorofemoral crossover bypass graft","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37167194","1263973001","Early neonatal subdural intracranial hemorrhage","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37167181","1263954000","Renal tubular necrosis following molar pregnancy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37167180","1263953006","Renal tubular necrosis following ectopic pregnancy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36675667","772127009","White Sutton syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","606867","1148739007","Obstructive hydrocephalus due to entrapment of inferior horn of lateral ventricle","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36675715","772225005","RAB18 deficiency","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109888","723827003","Grant syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","35610788","764437006","Liebenberg syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36716784","722965000","Parkinsonism due to heredodegenerative disorder","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36716785","722966004","Chorea due to heredodegenerative disorder","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110005","724016008","Ptosis, upper ocular movement limitation, absence of lacrimal punctum syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109990","723993005","Sensorineural deafness with dilated cardiomyopathy syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109991","723994004","Seizures and intellectual disability due to hydroxylysinuria","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109996","724001005","Retinitis pigmentosa, intellectual disability, deafness, hypogenitalism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","37109997","724002003","Rambaud Gallian syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109994","723999009","RHYNS syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109992","723995003","Schimke immuno-osseous dysplasia","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37109993","723998001","Short stature, Pierre Robin sequence, cleft mandible, hand anomalies, clubfoot syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37167315","1264139003","Cerebral anoxia following ectopic pregnancy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37167314","1264138006","Cerebral anoxia following molar pregnancy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","606946","1148886000","Necrosis of testis due to torsion of testis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110071","724140002","Microspherophakia with metaphyseal dysplasia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110069","724137002","MOMO syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110064","724097003","Moyamoya angiopathy, short stature, facial dysmorphism, hypergonadotropic hypogonadism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110076","724146008","Metaphyseal chondromatosis co-occurrent with D-2 hydroxyglutaric aciduria","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110077","724147004","8q13 microdeletion syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110075","724145007","Metaphyseal dysplasia, maxillary hypoplasia, brachydactyly syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110072","724141003","Microcephalic primordial dwarfism due to ZNF335 deficiency","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37396778","716706009","Female restricted epilepsy with intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110061","724091002","Neuroectodermal melanolysosomal disease","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","762647","430071000124102","Early myoclonic encephalopathy, non-refractory","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","762646","430061000124109","Early myoclonic encephalopathy, refractory","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4137761","32112006","Phlebitis of inferior sagittal sinus","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110039","724065003","Autosomal recessive posterior column ataxia and retinitis pigmentosa","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","37110043","724069009","Patterson Stevenson Fontaine syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110040","724066002","Polysyndactyly and cardiac malformation syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110041","724067006","Permanent neonatal diabetes mellitus with cerebellar agenesis syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110022","724039002","Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110134","724228005","Infantile choroidocerebral calcification syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110131","724224007","Palmoplantar keratoderma with clinodactyly syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110120","724208006","Keutel syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","762708","430851000124104","Multiple and bilateral precerebral artery stenosis with infarction","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110103","724178000","Laryngeal abductor paralysis with intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110096","724170007","Mesoaxial synostotic syndactyly with phalangeal reduction syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110104","724179008","Laron syndrome with immunodeficiency","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4178766","429397000","Rouleaux formation in retinal artery","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37396800","716740009","Thomas syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37396801","716741008","Hypoplastic tibia and postaxial polydactyly syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110194","724361001","Hepatic veno-occlusive disease with immunodeficiency syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4236233","360345002","Percutaneous excisional biopsy of nerve ganglion","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","37110186","724350009","Hereditary hypotrichosis with recurrent skin vesicles syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110185","724349009","Hereditary inclusion body myopathy, joint contracture, ophthalmoplegia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4047766","230359004","Secondary amyloid encephalopathy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110171","724284005","Hypertelorism Teebi type","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717046","717913006","Blepharonasofacial malformation syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717050","718573009","Achalasia microcephaly syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37118457","732251003","Cortical blindness, intellectual disability, polydactyly syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","3654616","838308007","Fibromuscular dysplasia of wall of intracranial artery","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","3654718","838441009","MASA syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37209660","16846341000119101","Stenosis of celiac artery","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37111328","726031001","CAMOS syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37168656","1285405005","Necrosis of respiratory epithelium","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","3654658","838351006","Acute seizure due to infection of central nervous system","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","3654670","838363001","Arteritic anterior ischemic optic neuropathy due to giant cell arteritis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","46270124","142971000119102","Encephalopathy due to H1N1 influenza","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","763009","434881000124100","Multiple and bilateral precerebral arterial occlusion with infarction","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37168829","1286834000","Spondyloepimetaphyseal dysplasia with joint laxity, EXOC6B type","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37168828","1286833006","Spondyloepimetaphyseal dysplasia with joint laxity Beighton type","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160612","1162864000","Familial porencephaly","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4048035","230602005","Embolic infarction of nerve trunk","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160606","1162839003","XK aprosencephaly syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160605","1162837001","Symphalangism Cushing type","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","46270062","128211000119102","Meningoencephalitis due to free-living ameba","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160686","1163091008","Cerebellar infectious cyst","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","763094","436031000124102","Anterior inferior cerebellar artery occlusion with infarction","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4121809","234161007","Familial pulmonary capillary hemangiomatosis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4121804","234146006","Hennekam syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4113605","254058002","Pseudodiastrophic dysplasia","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4121906","288127000","Therapeutic aspiration - nervous system","Procedure","Standard","0","0","0","0","Procedure","SNOMED","1"
"","37111589","726619004","Ptosis, strabismus, ectopic pupil syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160740","1163149009","Chorea due to and following encephalitis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37168922","129032061000119103","Hypercoagulable state due to atrial fibrillation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3654923","840471002","Hydrocephalus due to Dandy-Walker malformation","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","2794856","F0C33UZ","Postural Control Treatment of Neurological System - Whole Body using Prosthesis","ICD10PCS","Standard","0","0","0","0","Procedure","ICD10PCS","1"
"","37111668","726734001","Short stature locking fingers syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","2794857","F0C33YZ","Postural Control Treatment of Neurological System - Whole Body using Other Equipment","ICD10PCS","Standard","0","0","0","0","Procedure","ICD10PCS","1"
"","37111669","726735000","Autosomal recessive amelia","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","607565","1153608008","Occlusion of left posterior communicating artery","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","607564","1153607003","Occlusion of right posterior communicating artery","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4220165","416813006","Compressive optic neuropathy due to thyroid eye disease","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37111667","726732002","X-linked intellectual disability Nascimento type","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160829","1163508000","Fungal hydrocephalus","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","2794854","F0C33EZ","Postural Control Treatment of Neurological System - Whole Body using Orthosis","ICD10PCS","Standard","0","0","0","0","Procedure","ICD10PCS","1"
"","3663227","866240007","At increased risk of stroke","Clinical Finding","Standard","0","0","0","0","Observation","SNOMED","1"
"","2794855","F0C33FZ","Postural Control Treatment of Neurological System - Whole Body using Assistive, Adaptive, Supportive or Protective Equipment","ICD10PCS","Standard","0","0","0","0","Procedure","ICD10PCS","1"
"","37111654","726709001","Intellectual disability, cataract, calcified pinna, myopathy syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37111653","726708009","Familial isolated congenital asplenia","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37111650","726704006","Cataract, congenital heart disease, neural tube defect syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37111648","726702005","Epileptic encephalopathy with global cerebral demyelination","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","37111662","726724005","Splenogonadal fusion, limb defect, micrognathia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37111663","726727003","X-linked intellectual disability Hedera type","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4171108","276594006","Perinatal rupture of superficial cerebral vein","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4113736","254132000","Endosteal hyperostoses with cerebellar hypoplasia","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4113737","254150007","Francois syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37111630","726672000","Short stature, unique facies, enamel hypoplasia, progressive joint stiffness, high-pitched voice syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37111628","726670008","Weaver Williams syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37111627","726669007","Central nervous system calcification, deafness, tubular acidosis, anemia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160887","1169358003","MARCH syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160886","1169356004","Early-onset progressive encephalopathy, hearing loss, pons hypoplasia, brain atrophy syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160885","1169355000","Brain malformations, musculoskeletal abnormalities, facial dysmorphism, intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160882","1167375003","Microcephaly, corpus callosum and cerebellar vermis hypoplasia, facial dysmorphism, intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160880","1167372000","X-linked external auditory canal atresia, dilated internal auditory canal, facial dysmorphism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160892","1169363004","Overgrowth, metaphyseal undermodeling, spondylar dysplasia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160888","1169359006","Tall stature, intellectual disability, renal anomalies syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160879","1167371007","Polyhydramnios, megalencephaly, symptomatic epilepsy syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160838","1163527006","Epilepsy due to parasitic disease","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","3663237","870314008","Pachymeningitis due to secondary malignant neoplastic disease","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160840","1163529009","Epilepsy due to bacterial endocarditis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160945","1172605003","Retinitis pigmentosa, hearing loss, premature aging, short stature, facial dysmorphism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160959","1172630000","Global developmental delay, neuro-ophthalmological abnormalities, seizures, intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160958","1172629005","Severe growth deficiency, strabismus, extensive dermal melanocytosis, intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160957","1172628002","TBCK-related intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160956","1172627007","Early-onset epilepsy, intellectual disability, brain anomalies syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160955","1172626003","TELO2-related intellectual disability, neurodevelopmental disorder","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160953","1172624000","RERE-related neurodevelopmental syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160932","1172586007","Ocular anomalies, axonal neuropathy, developmental delay syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160943","1172603005","Infantile-onset generalized dyskinesia with orofacial involvement","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160939","1172594000","Congenital labioscrotal agenesis, cerebellar malformation, corneal dystrophy, facial dysmorphism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37160937","1172593006","Early-onset progressive diffuse brain atrophy, microcephaly, muscle weakness, optic atrophy syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4031942","238047006","Beta-D-mannosidosis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110832","725289009","5-amino-4-imidazole carboxamide ribosiduria","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676642","773587008","X-linked intellectual disability, cardiomegaly, congestive heart failure syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676640","773584001","Muscular hypertrophy, hepatomegaly, polyhydramnios syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37397557","718222000","Autosomal dominant popliteal pterygium syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676670","773622005","Craniofacial dysplasia osteopenia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676669","773621003","Intellectual disability, hypotonia, brachycephaly, pyloric stenosis, cryptorchidism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676665","773610007","Chudley McCullough syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37397548","718212006","TMEM70 related mitochondrial encephalo-cardio-myopathy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676621","773548008","Early-onset epileptic encephalopathy, cortical blindness, intellectual disability, facial dysmorphism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","36676620","773547003","13q12.3 microdeletion syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4318827","95526003","Necrosis of hard palate","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37397526","718182008","Combined pituitary hormone deficiency genetic form","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676639","773583007","Aphonia, deafness, retinal dystrophy, bifid halluces, intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676637","773581009","Intellectual disability, craniofacial dysmorphism, cryptorchidism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110784","725164008","Omodysplasia","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676630","773557002","Mandibulofacial dysostosis, macroblepharon, macrostomia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676629","773556006","Short ulna, dysmorphism, hypotonia, intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676628","773555005","Severe neurodegenerative syndrome with lipodystrophy","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676627","773554009","THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676626","773553003","Hypohidrosis, enamel hypoplasia, palmoplantar keratoderma, intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676625","773552008","Intellectual disability, feeding difficulties, developmental delay, microcephaly syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676624","773551001","Severe intellectual disability, poor language, strabismus, grimacing face, long fingers syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676716","773693005","Spondylo-megaepiphyseal-metaphyseal dysplasia","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676715","773692000","Late-onset localized junctional epidermolysis bullosa, intellectual disability syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110899","725434009","Autosomal recessive facio-digito-genital syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717686","719009006","X-linked intellectual disability Wilson type","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717687","719020006","Pallister W syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","3655292","860825005","Hypertrophic pachymeningitis due to disorder of immune function","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","3655270","860799000","Encephalopathy due to folate deficiency","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717667","718759003","Lissencephaly due to TUBA1A (tubulin alpha 1A) mutation","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110885","725409009","Polydactyly of biphalangeal thumb","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676726","773772001","Rare non-syndromic intellectual disability","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","3655273","860803004","Hydrocephalus due to tuberculosis of brain","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676721","773702002","Sterile multifocal osteomyelitis with periostitis and pustulosis","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37110888","725413002","Febrile infection related epilepsy syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","3655272","860802009","Ex-vacuo hydrocephalus due to infection","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676720","773700005","Leukonychia totalis, acanthosis-nigricans-like lesions, abnormal hair syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717679","718897009","X-linked intellectual disability Seemanova type","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37119061","724226009","Infantile osteopetrosis with neuroaxonal dysplasia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676682","773648002","Congenital cataract, hearing loss, severe developmental delay syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717656","718607001","Congenital pontocerebellar hypoplasia type 5","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676676","773628009","Frontonasal dysplasia, severe microphthalmia, severe facial clefting syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676675","773627004","Porencephaly, microcephaly, bilateral congenital cataract syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676673","773625007","Short stature, onychodysplasia, facial dysmorphism, hypotrichosis syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717662","718681002","Oro-facial digital syndrome type 11","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","4081230","238855000","Hereditary camptodactyly","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36717634","717771007","Cloverleaf skull with multiple congenital anomalies syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676699","773673002","Hypoplasia of pancreas, intestinal atresia, hypoplasia of gallbladder syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676698","773672007","Lethal occipital encephalocele, skeletal dysplasia syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676694","773668008","Childhood encephalopathy due to thiamine pyrophosphokinase deficiency","Disorder","Standard","0","0","0","0","Condition","SNOMED","2"
"","36676693","773667003","Hypertelorism, preauricular sinus, punctual pits, deafness syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37119052","724139004","Microtia, eye coloboma, imperforation of nasolacrimal duct syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676691","773665006","Hypogonadotropic hypogonadism, severe microcephaly, sensorineural hearing loss, dysmorphism syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676690","773664005","Deficiency in anterior pituitary function, variable immunodeficiency syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
"","37119051","724092009","Nephrosis, deafness, urinary tract, digital malformation syndrome","Disorder","Standard","0","0","0","0","Condition","SNOMED","1"
