"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","4165284","273604003","Merle d'Aubigne - Charnley hip score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165277","273580000","London hospital pain chart assessment","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44805141","750641000000101","Patient declined to answer family origin questionnaire","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","4329113","431340005","Referral to breast feeding peer support service","Procedure","Standard","100","100","0","0","Observation","SNOMED","1"
"","4157247","273339006","British isles lupus assessment group score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165438","273771002","Rotterdam symptom check list","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157244","273321002","Birmingham object recognition battery","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157242","273319007","Bexley-Maudsley automated psychological screening","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157240","273317009","Bennett's test of manual dexterity","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165432","273757005","Right hemisphere battery","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157239","273313008","Behavior rating scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44805539","764551000000100","Does not wish to discuss prognosis","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","4157238","273312003","Behavior problem checklist","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165430","273751006","Revised Iowa scale for rating severity","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157237","273311005","Behavior Assessment Battery","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165428","273741005","Relative Stress Scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165427","273738001","Reasons for smoking scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157233","273283004","ASEPSIS score for wound infection","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157231","273269001","Alzheimer's Disease Assessment Scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157229","273253008","ABC test for movement","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","40480126","443134002","Single and double simultaneous visual stimulation test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4345699","240387006","Pulmonary glanders","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4288377","397586001","Reproductive observable","Observable Entity","Standard","0","100","0","0","Observation","SNOMED","1"
"","44813796","858691000000106","Developmental behaviour checklist","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44805627","775821000000102","Referral to teenage pregnancy and parenting support service","Procedure","Standard","100","100","0","0","Observation","SNOMED","1"
"","44789247","200131000000104","Cognitive behaviour therapy declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","4165460","273844008","Structured interview for DSM-III personality disorders","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165459","273843002","Structured clinical interview for DSM-III-R","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165458","273840004","Stockton geriatric rating scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165456","273827009","Spare time activities questionnaire","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165455","273823008","South Tyneside assessment of syntactic structures","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4296497","403465000","Chronic infective balanitis","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4165452","273816007","Social adjustment scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165451","273815006","Smith cognitive questionnaire","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157258","273394003","Delighted-terrible faces scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157257","273379002","Comprehensive drinker profile","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157256","273378005","Composite international diagnostic interview","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165447","273797008","Sentence comprehension test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157252","273369004","Clinical evaluation of language function revised","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165444","273788009","Schofield equation","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165443","273786008","Schedules for clinical assessment in neuropsychiatry","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157250","273350009","Camberwell family interview","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165442","273784006","Scale of early communication skills for hearing impaired children","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157249","273343005","Bulimia test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157248","273342000","Buffalo assessment profile - Wilson","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157374","273417008","Diagnostic survey for eating disorders","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157373","273415000","Diagnostic interview schedule","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","45763882","700411009","Routine enquiry about domestic abuse declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","4165607","273928003","Westmead Post-Traumatic Amnesia Scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165605","273918007","Wechsler intelligence scale for children","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165601","273908002","Voice assessment sheet - Martin","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165598","273886002","Trauma and injury severity score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165596","273882000","Trail making test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165595","273874000","Test of reception of grammar","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157402","273577001","Lindamood auditory conceptualization test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157401","273558003","Language assessment remediation and screening procedure","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165593","273869008","Test of auditory discrimination","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4165592","273868000","Test of auditory comprehension of language","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157396","273535001","Inter-reactive language analysis","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157395","273527004","Illinois test of psycholinguistic abilities","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157394","273523000","Hornsby test of language development","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157391","273512004","Healthcare assessment questionnaire - Sidney Benjamin","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157388","273490006","GRBAS scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157386","273484007","Glasgow outcome scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157384","273477004","General assessment of neurological impairment","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157381","273461000","Frenchay activities index","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157380","273454004","Fear of AIDS scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4157377","273435004","Eating disorders inventory","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4051061","123826004","Abnormal oxygen supply","Clinical Finding","Standard","100","100","0","0","Condition","SNOMED","1"
"","4288542","396215004","Developmental test of visual perception","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","40481334","441941004","Edinburgh claudication questionnaire","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","40489479","448382002","European system for cardiac operative risk evaluation","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44806712","792911000000104","Has children and young people acute deterioration management plan","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","40481480","443421005","Social training achievement record","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44782521","698758004","Nebivolol therapy declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","4231508","439313007","Canadian occupational performance measure","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44782561","697901009","Pulmonary arterial hypertension induced by toxin","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","44782565","697922003","Pulmonary hypertension in Langerhans cell histiocytosis","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","44782564","697917003","Pulmonary hypertension due to hematological disorder","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","45757393","128001000119105","Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4149656","278699003","Parsonnet score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4182424","429688007","Nurse triage declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","45773597","922451000000105","Telehealth monitoring invitation","Procedure","Standard","100","100","0","0","Observation","SNOMED","1"
"","2789762","DB065ZZ","Beam Radiation of Mediastinum using Neutrons","ICD10PCS","Standard","100","100","0","0","Procedure","ICD10PCS","1"
"","4051339","233625007","Giant cell pneumonia","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4051333","233610007","Neonatal chlamydial pneumonia","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","45773672","934311000000108","Unsuitable for Over 75 Health Check","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","45772954","707621005","Gross motor function classification system for cerebral palsy","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4125194","304732003","Hassles scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4125192","304729001","Fuld object memory evaluation","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4125193","304730006","Functional performance record","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4125190","304717005","Cancer attitude inventory","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4125189","304706009","Acceptance of illness scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44806373","812041000000104","Stroke self-management plan agreed","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","44806372","812021000000106","Hypertension self-management plan agreed","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","37171297","33891000119105","Mucus plug in respiratory tract","Clinical Finding","Standard","0","100","0","0","Condition","SNOMED","1"
"","4133466","127101005","Pulmonary lymphadenopathy","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","44806366","811901000000107","Angina self-management plan agreed","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","2790051","DB17BYZ","Low Dose Rate (LDR) Brachytherapy of Chest Wall using Other Isotope","ICD10PCS","Standard","100","100","0","0","Procedure","ICD10PCS","1"
"","44806177","790751000000101","Did not attend expert patient programme","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","4215505","416670004","Glitazones not indicated","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","40481014","443318007","Tinetti balance and gait scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","2790037","DB16BBZ","Low Dose Rate (LDR) Brachytherapy of Mediastinum using Palladium 103 (Pd-103)","ICD10PCS","Standard","100","100","0","0","Procedure","ICD10PCS","1"
"","44806247","811351000000107","Referral to re-enablement service","Procedure","Standard","100","100","0","0","Observation","SNOMED","1"
"","44806246","811331000000100","On Care Of Next Infant programme","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","45772907","707165003","Does not agree with care plan","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","44806270","820621000000107","Has involved healthcare professional in discussion about ADRT (advance decision to refuse treatment) (Mental Capacity Act 2005)","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","44806263","811701000000105","Angina self-management plan review","Procedure","Standard","100","100","0","0","Procedure","SNOMED","1"
"","35615135","16055431000119108","Hypotension following procedure","Disorder","Standard","0","100","0","0","Condition","SNOMED","1"
"","42873103","450356003","Panic disorder severity scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","2790306","DBY6KZZ","Laser Interstitial Thermal Therapy of Mediastinum (Deprecated)","ICD10PCS","Standard","100","100","0","0","Procedure","ICD10PCS","1"
"","2790308","DBY78ZZ","Hyperthermia of Chest Wall","ICD10PCS","Standard","100","100","0","0","Procedure","ICD10PCS","1"
"","46272845","711281004","Referral to support group","Procedure","Standard","0","100","0","0","Observation","SNOMED","1"
"","44806414","821591000000100","EuroQol five dimension five level pain discomfort score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44806413","821561000000106","EuroQol five dimension five level self-care score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44806412","821551000000108","EuroQol five dimension five level mobility score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4256752","408558009","Multidisciplinary team falls assessment declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","44806526","812981000000108","Unsuitable for meteorological health forecasting service","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","44806525","812941000000100","Extended hours appointment declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","45773165","703155005","Referral to maternity service","Procedure","Standard","100","100","0","0","Observation","SNOMED","1"
"","4166621","273857000","Symbol digit modalities test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166620","273852006","Suicide risk scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166619","273848006","Stycar hearing test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166614","273831003","Spitzer quality of life index","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166613","273829007","Speech intelligibility assessment procedure","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166611","273813004","Situational confidence questionnaire","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4240301","91586009","Bancroftian elephantiasis","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4166609","273809006","Silvers cerebral function test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166608","273795000","Sensory Integration and Praxis Test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166605","273779000","Salford reading test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166604","273778008","S scale Andrews and Cutler","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166599","273750007","Restrained eating inventory","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166597","273742003","Renal index","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166596","273740006","Recognition memory test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166594","273726005","Quality of wellbeing scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4240452","58890000","Adenoviral bronchopneumonia","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4248664","408559001","Primary health care team falls assessment declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","4207634","311512008","Brixton test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4207635","311513003","Hayling test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166750","273942006","Zung's self-rating anxiety scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166748","273924001","Wepman digit span test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166743","273893003","Vineland maturity scales adapted for the blind","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166740","273880008","Time trade off analysis","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44807872","846701000000105","Kamath and Stothard carpal tunnel syndrome questionnaire","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166739","273878002","Therapeutic intervention scoring system","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166738","273877007","Test of word knowledge","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4166737","273870009","Test of language competence","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158646","273737006","Reasons for eating scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158645","273735003","Read word discrimination test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","37017278","713526000","Recurrent bacterial pneumonia co-occurrent with human immunodeficiency virus infection","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4158643","273724008","Quality adjusted life years","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158642","273722007","Pyramids and palm trees test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158639","273715004","Profile in semantics","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158638","273709004","Pre-speech assessment scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158636","273702008","Porch index of communicative ability","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158632","273694006","Performance test of activities of daily living","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158631","273692005","Peabody picture vocabulary test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158630","273691003","PETAL speech assessment procedure","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44783153","699200007","Pittsburgh sleep quality index","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158628","273686004","Pantomime test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4027548","128256001","Respiratory finding on palpation of chest wall","Clinical Finding","Standard","0","100","0","0","Observation","SNOMED","1"
"","37394072","1026071000000102","Screening for cognitive impairment not appropriate","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","36714131","719238004","Has end of life care key nurse","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","4158617","273640001","National adult reading test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158615","273632007","Motives for smoking scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","37394066","1025811000000109","PsAID-9 (Psoriatic Arthritis Impact of Disease 9) questionnaire","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158612","273627006","Mood adjective checklist","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158611","273615008","Miller assessment for preschoolers","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158610","273611004","Middlesex elderly assessment of mental state","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","45766152","703254001","Pseudohypoaldosteronism type 2A","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","37394050","1025431000000104","Unborn child no longer subject to child protection plan","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","37394049","1025411000000107","Unborn child no longer cause for safeguarding concern","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","37394055","1025571000000101","Leicester Diabetes Risk Score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4084969","240723005","Chronic disseminated candidiasis","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","40482484","445193007","Early warning scoring system","Staging / Scales","Standard","0","100","0","0","Measurement","SNOMED","1"
"","44791388","280411000000101","Spironolactone declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","37017293","713542007","Portal hypertension caused by antiretroviral drug","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","44791720","295491000000102","Did not attend cardiology special interest general practitioner clinic","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","4158773","273892008","Vernon graded word reading test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44791713","298141000000107","Did not attend chronic kidney disease monitoring clinic","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","4158772","273889009","Valpar 17 pre-vocational readiness battery","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158770","273876003","Test of word finding in discourse","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158769","273867005","Test for auditory perception of speech","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158768","273863009","Systemic lupus erythematosus disease activity index","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158767","273861006","Systematic fluency training for young children","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158763","273836008","Stanford Binet intelligence scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158762","273835007","Standardized assessment of personality","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158758","273819000","Social behavior assessment scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158756","273802002","Short alcohol dependence data","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158755","273801009","Shaper index","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158754","273798003","Serial sevens test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158753","273793007","Screening test for auditory processing disorders","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158751","273791009","Scissor skills checklist","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158749","273783000","Savary Miller scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158747","273772009","Routine task inventory","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158743","273756001","Reynell Zinkin language scale for the visually impaired","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158740","273745001","Renfrew wordfinding","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44791703","295261000000109","Did not attend ophthalmology special interest general practitioner clinic","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","37017354","713614001","Drug resistant Streptococcus pneumoniae disease","Disorder","Standard","0","100","0","0","Condition","SNOMED","1"
"","37017355","713615000","Advance care planning declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","42538946","82771000119102","Hypertension complicating pregnancy","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4158886","273941004","Zung's anxiety status inventory","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158884","273921009","Wechsler memory scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158881","273912008","Waddell disability index","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158880","273910000","Voice skills assessment","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4158878","273906003","Visual object and spatial perception test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","37017586","713887002","Focal segmental glomerulosclerosis co-occurrent with human immunodeficiency virus infection","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","44791677","293401000000105","Maelor pressure ulcer risk assessment score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","36714433","719654008","Prescription of anticipatory care medication declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","44790933","248641000000109","BASDEC - Brief Assessment Schedule Depression Cards","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44782841","698838008","Benign intracranial hypertension due to drug","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","44807413","787061000000100","Diabetes care plan declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","4347433","240371008","Chronic intestinal cryptosporidiasis","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","37205080","784359003","Disorder due to and following drug poisoning","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4232753","404945005","Elderly mobility scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","45757644","28791000119105","Chronic coccidioidomycotic pneumonia","Disorder","Standard","0","100","0","0","Condition","SNOMED","1"
"","44807376","816441000000108","Complex skin ulcer care enhanced services administration","Procedure","Standard","100","100","0","0","Observation","SNOMED","1"
"","36713655","718580006","Dyadic Assessment of Naturalistic Caregiver child Experiences","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","36713642","718561009","Screening Tool to Alert doctors to Right Treatment","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","40482037","445074007","Mini asthma quality of life questionnaire","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4208361","311515005","Computerized Assessment of Response Bias","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4208362","311516006","Symptom validity test","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4175598","50804000","Catarrhal pneumonia","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","4167405","274411003","Bronchodilators used once daily","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","44782717","153891000119101","End stage renal disease on dialysis due to hypertension","Disorder","Standard","100","100","0","0","Condition","SNOMED","1"
"","36713706","718646004","Amyotrophic Lateral Sclerosis Functional Rating Scale Revised","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4216475","395176007","Bupropion declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","43021390","473149004","Long acting reversible contraception declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","36713684","718619009","Clinical Institute Withdrawal Assessment for Benzodiazepines scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4233037","407600003","Pocock risk score","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","36713751","718699005","Lysholm Knee Scoring Scale","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44783091","699137009","Carvedilol therapy declined","Context-dependent","Standard","100","100","0","0","Observation","SNOMED","1"
"","4216608","416498006","Attended psycho-educational group","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","4110156","285713000","Guide to early movement skills checklist","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","37016899","713048001","Measure Yourself Medical Outcome Profile","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","44791081","25181000000109","Peak expiratory flow rate technique","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","44791086","25191000000106","Peak expiratory flow rate compliance","Clinical Finding","Standard","100","100","0","0","Observation","SNOMED","1"
"","4126646","304780000","Varni-Thompson pediatric pain questionnaire","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4159415","273276006","Aphasia language performance scales","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4126647","304781001","Vineland adaptive behavior scales","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
"","4159414","273275005","Anorexic behavior scales","Staging / Scales","Standard","100","100","0","0","Measurement","SNOMED","1"
