"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"1954","EM VV Dialysis for CKD LLM output with descendants","45609389","T85.621A","Displacement of intraperitoneal dialysis catheter, initial encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45570770","T85.621S","Displacement of intraperitoneal dialysis catheter, sequela","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45537086","T85.621D","Displacement of intraperitoneal dialysis catheter, subsequent encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","19450","T82.520","Displacement of surgically created arteriovenous fistula","6-char nonbill code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45561046","T82.520A","Displacement of surgically created arteriovenous fistula, initial encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45565837","T82.520S","Displacement of surgically created arteriovenous fistula, sequela","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45537032","T82.520D","Displacement of surgically created arteriovenous fistula, subsequent encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","19439","T82.42","Displacement of vascular dialysis catheter","5-char nonbill code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45594907","T82.42XA","Displacement of vascular dialysis catheter, initial encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45575569","T82.42XS","Displacement of vascular dialysis catheter, sequela","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45551496","T82.42XD","Displacement of vascular dialysis catheter, subsequent encounter","7-char billing code","Condition","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","2615015","A4860","Disposable catheter tips for peritoneal dialysis, per 10","HCPCS","Device","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2108302","36838","Distal revascularization and interval ligation (DRIL), upper extremity hemodialysis access (steal syndrome)","CPT4","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","4041646","118488005","Division of arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3249307","118488005","Division of arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3270883","6399001","Division of arteriovenous fistula with ligation","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4271596","6399001","Division of arteriovenous fistula with ligation","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3235608","310490008","Division of coronary arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4151168","310490008","Division of coronary arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","44786469","G9264","Documentation of patient receiving maintenance hemodialysis for greater than or equal to 90 days with a catheter for documented reasons (e.g., other medical reasons, patient declined arteriovenous fistula (avf)/arteriovenous graft (avg), o... (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","44786444","G9239","Documentation of reasons for patient initiating maintenance hemodialysis with a catheter as the mode of vascular access (e.g., patient has a maturing arteriovenous fistula (avf)/arteriovenous graft (avg), time-limited trial of hemodialysis... (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","46271896","710162005","Doppler ultrasonography of arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3314810","710162005","Doppler ultrasonography of arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3322119","438787007","Doppler ultrasonography of arteriovenous fistula for haemodialysis","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4230419","438787007","Doppler ultrasonography of arteriovenous fistula for hemodialysis","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42786112","EZQM001","Doppler ultrasound of an arteriovenous fistula for extracorporeal circulation","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","36255227","10055138","Drainage from arteriovenous fistula","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","709782","1035675","Duplex scan of arterial inflow and venous outflow for preoperative vessel assessment prior to creation of hemodialysis access","CPT4 Hierarchy","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","710017","93985","Duplex scan of arterial inflow and venous outflow for preoperative vessel assessment prior to creation of hemodialysis access; complete bilateral study","CPT4","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","710018","93986","Duplex scan of arterial inflow and venous outflow for preoperative vessel assessment prior to creation of hemodialysis access; complete unilateral study","CPT4","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","2313999","93990","Duplex scan of hemodialysis access (including arterial inflow, body of access and venous outflow)","CPT4","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","45766077","703166003","Dural arteriovenous fistula","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","45886433","10074462","Dural arteriovenous fistula","PT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","3186637","703166003","Dural arteriovenous fistula","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3260015","449903008","Dural arteriovenous fistula of spinal cord","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","36718049","10067364","Dural fistula","LLT","Condition","MedDRA"
"1954","EM VV Dialysis for CKD LLM output with descendants","40493256","445940005","Duration of hemodialysis session","Observable Entity","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","4092502","251865005","Dwell time","Observable Entity","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","1988101","99718-9","Effluent pressure Renal replacement therapy circuit","Clinical Observation","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","4050412","233480007","Embolectomy of arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3367107","233480007","Embolectomy of arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","3341956","9810007","Embolisation of arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","42791418","EASF005","Embolization of a dural cranioencephalic multi-pedicular arteriovenous fistula, by the arterial and transcutaneous venous routes","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42787610","EASF015","Embolization of a dural cranioencephalic multi-pedicular arteriovenous fistula, via the arterial or transcutaneous venous route","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42789768","EASF009","Embolization of a dural cranioencephalic unipedicular arteriovenous fistula, by the arterial and transcutaneous venous routes","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42788894","EASF006","Embolization of a unipedicular cranioencephalic dural arteriovenous fistula, via the arterial or transcutaneous venous route","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","4321747","9810007","Embolization of arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","40489961","448466004","Embolization of arteriovenous fistula of extremity","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3421907","448466004","Embolization of arteriovenous fistula of extremity","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","40492015","448862005","Embolization of carotid cavernous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42783720","DFSF002","Embolization of intrathoracic arteriovenous fistula, by the transcutaneous arterial route","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42785309","ELSF001","Embolization of renal arteriovenous fistula, transcutaneous vascular route","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","46270934","708933000","Emergency hemodiafiltration","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","46270933","708932005","Emergency hemodialysis","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3467503","3257008","Empty and measure peritoneal dialysis fluid","Procedure","Measurement","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4139443","3257008","Empty and measure peritoneal dialysis fluid","Procedure","Measurement","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3340222","440663004","Encapsulating peritoneal sclerosis associated with peritoneal dialysis","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4234922","440663004","Encapsulating peritoneal sclerosis associated with peritoneal dialysis","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","44835496","V56.31","Encounter for adequacy testing for hemodialysis","5-dig billing V code","Observation","ICD9CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45556841","Z49.31","Encounter for adequacy testing for hemodialysis","5-char billing code","Observation","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45566436","Z49.32","Encounter for adequacy testing for peritoneal dialysis","5-char billing code","Observation","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","44835497","V56.32","Encounter for adequacy testing for peritoneal dialysis","5-dig billing V code","Observation","ICD9CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","35225144","Z45.2","Encounter for adjustment and management of vascular access device","4-char billing code","Observation","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","44822716","V56","Encounter for dialysis and dialysis catheter care","3-dig nonbill V code","Procedure","ICD9CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45609945","Z49.01","Encounter for fitting and adjustment of extracorporeal dialysis catheter","5-char billing code","Observation","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","45585835","Z49.02","Encounter for fitting and adjustment of peritoneal dialysis catheter","5-char billing code","Observation","ICD10CM"
"1954","EM VV Dialysis for CKD LLM output with descendants","2617400","G0322","END STAGE RENAL DISEASE (ESRD) RELATED SERVICES FOR HOME DIALYSIS PATIENTS PER FULL MONTH; FOR PATIENTS TWELVE TO NINETEEN YEARS OF AGE TO INCLUDE MONITORING FOR ADEQUACY OF NUTRITION, ASSESSMENT OF GROWTH AND DEVELOPMENT, AND COUNSELING O... (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2617401","G0323","END STAGE RENAL DISEASE (ESRD) RELATED SERVICES FOR HOME DIALYSIS PATIENTS PER FULL MONTH; FOR PATIENTS TWENTY YEARS OF AGE AND OLDER (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2617399","G0321","END STAGE RENAL DISEASE (ESRD) RELATED SERVICES FOR HOME DIALYSIS PATIENTS PER FULL MONTH; FOR PATIENTS TWO TO ELEVEN YEARS OF AGE TO INCLUDE MONITORING FOR ADEQUACY OF NUTRITION, ASSESSMENT OF GROWTH AND DEVELOPMENT, AND COUNSELING OF PAR... (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2617398","G0320","END STAGE RENAL DISEASE (ESRD) RELATED SERVICES FOR HOME DIALYSIS PATIENTS PER FULL MONTH; FOR PATIENTS UNDER TWO YEARS OF AGE TO INCLUDE MONITORING FOR ADEQUACY OF NUTRITION, ASSESSMENT OF GROWTH AND DEVELOPMENT, AND COUNSELING OF PARENTS (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2617551","G8082","End stage renal disease patient requiring hemodialysis documented to have received vascular access other than autogenous av fistula (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","2617550","G8081","End stage renal disease patient requiring hemodialysis vascular access documented to have received autogenous av fistula (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","4128200","236434000","End stage renal failure untreated by renal replacement therapy","Clinical Finding","Condition","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3280225","236434000","End stage renal failure untreated by renal replacement therapy","Clinical Finding","Condition","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","759562","0620T","Endovascular venous arterialization, tibial or peroneal vein, with transcatheter placement of intravascular stent graft(s) and closure by any method, including percutaneous or open vascular access, ultrasound guidance for vascular access when performed, a","CPT4","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","927046","0524T","Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring","CPT4","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","927027","0505T","Endovenous femoral-popliteal arterial revascularization, with transcatheter placement of intravascular stent graft(s) and closure by any method, including percutaneous or open vascular access, ultrasound guidance for vascular access when performed, all ca","CPT4","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","2213592","90965","End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 12-19 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents","CPT4","Observation","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","2213593","90966","End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 20 years of age and older","CPT4","Observation","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","2213591","90964","End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 2-11 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents","CPT4","Observation","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","2213590","90963","End-stage renal disease (ESRD) related services for home dialysis per full month, for patients younger than 2 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents","CPT4","Observation","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","2617552","G8085","End-stage renal disease patient requiring hemodialysis vascular access was not an eligible candidate for autogenous av fistula (Deprecated)","HCPCS","Observation","HCPCS"
"1954","EM VV Dialysis for CKD LLM output with descendants","3038413","40539-9","Eosinophils/100 leukocytes in Peritoneal dialysis fluid by Manual count","Lab Test","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","37018686","361000124100","Error in prescription for peritoneal dialysis","Clinical Finding","Observation","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3467064","361000124100","Error in prescription for peritoneal dialysis","Clinical Finding","Observation","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","21493866","81640-5","Erythrocytes [#/volume] in Peritoneal dialysis fluid by Automated count","Lab Test","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","3040573","40534-0","Erythrocytes [#/volume] in Peritoneal dialysis fluid by Manual count","Lab Test","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","40654009","LG32875-3","Erythrocytes|Number Concentration (count/vol)|Moment in time|Peritoneal dialysis fluid","LOINC Group","Measurement","LOINC"
"1954","EM VV Dialysis for CKD LLM output with descendants","3281261","233492007","Excision of arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","4050416","233492007","Excision of arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","4140123","265537006","Excision of congenital arteriovenous malformation","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42789573","EACA005","Exclusion of arteriovenous fistula of a dural venous sinus [osteodural fistula], by craniotomy","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42787753","EACA001","Exclusion of arteriovenous fistula of the false brain or tent of the cerebellum, by craniotomy","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42790828","EZCA002","Exclusion of arteriovenous vascular access with bypass, by direct approach","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42788739","EACA006","Exclusion of dural arteriovenous fistula of convexity, by craniotomy","Procedure","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","42793187","04.05.02.04","Exclusion of intracranial arteriovenous fistula","Proc Hierarchy","Procedure","CCAM"
"1954","EM VV Dialysis for CKD LLM output with descendants","4049823","233495009","Exploration of arteriovenous fistula","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","3228801","233495009","Exploration of arteriovenous fistula","Procedure","Procedure","Nebraska Lexicon"
"1954","EM VV Dialysis for CKD LLM output with descendants","45889393","1006769","External cannula declotting (separate procedure)","CPT4 Hierarchy","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","2108303","36860","External cannula declotting (separate procedure); without balloon catheter","CPT4","Procedure","CPT4"
"1954","EM VV Dialysis for CKD LLM output with descendants","4140589","427053002","Extracorporeal albumin hemodialysis","Procedure","Procedure","SNOMED"
"1954","EM VV Dialysis for CKD LLM output with descendants","42752004","8-854","Extracorporeal circulation and treatment of blood: hemodialysis (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42778579","8-854.6","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42779129","8-854.69","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 1320-1680 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42772748","8-854.63","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 144 to 264 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42766047","8-854.6a","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 1680-2040 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42754000","8-854.6b","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 2040-2400 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42775550","8-854.61","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 24 to 72 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42761313","8-854.6c","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 2400 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42781477","8-854.64","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 264 to 432 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42781675","8-854.66","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 432 to 600 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42753512","8-854.67","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 600 to 960 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42763992","8-854.62","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 72 to 144 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42780405","8-854.68","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: more than 960 to 1320 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42752851","8-854.60","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with heparin or without anticoagulation: up to 24 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42767854","8-854.7","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42749432","8-854.79","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: more than 1320-1680 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42762106","8-854.73","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: more than 144 to 264 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42743093","8-854.7a","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: more than 1680-2040 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42759785","8-854.7b","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: more than 2040-2400 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42745915","8-854.71","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: more than 24 to 72 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42781312","8-854.7c","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: More than 2400 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42750695","8-854.74","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: more than 264 to 432 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42777276","8-854.76","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: more than 432 to 600 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42780863","8-854.77","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: more than 600 to 960 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42762235","8-854.72","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: More than 72 to 144 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42771505","8-854.78","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: more than 960 to 1320 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42771634","8-854.70","Extracorporeal circulation and treatment of blood: hemodialysis: Continuous, venovenous, pumps driven (CVVHD), anticoagulation with other substances: up to 24 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42761279","8-854.5","Extracorporeal circulation and treatment of blood: hemodialysis: Extends intermittent, anticoagulation with other substances (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42753832","8-854.4","Extracorporeal circulation and treatment of blood: hemodialysis: Extends intermittently, anticoagulation with heparin or without anticoagulation (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42760548","8-854.8","Extracorporeal circulation and treatment of blood: hemodialysis: Extends intermittently, to elimination of proteins having a molecular weight up to 60,000 (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42778480","8-854.2","Extracorporeal circulation and treatment of blood: hemodialysis: intermittent, anticoagulation with heparin or without anticoagulation (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42758997","8-854.3","Extracorporeal circulation and treatment of blood: hemodialysis: Intermittent, anticoagulation with other substances (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42766595","8-854.y","Extracorporeal circulation and treatment of blood: hemodialysis: N.n.bez. (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42763830","8-854.x","Extracorporeal circulation and treatment of blood: hemodialysis: Other (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42750763","8-857","Extracorporeal circulation and treatment of blood: Peritoneal Dialysis (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42757305","8-857.2","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with accessories (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42775842","8-857.29","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with accessories: more than 1,320 to 1,680 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42768493","8-857.2a","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with accessories: more than 1,680 to 2,040 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42745164","8-857.2b","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with accessories: More than 2040-2400 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42753126","8-857.2c","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with accessories: More than 2400 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42777698","8-857.24","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with accessories: More than 264 to 432 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42772922","8-857.26","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with accessories: More than 432 to 600 hours (machine translation)","Procedure","Procedure","OPS"
"1954","EM VV Dialysis for CKD LLM output with descendants","42753985","8-857.27","Extracorporeal circulation and treatment of blood: peritoneal dialysis: Continuous, mechanically supported (APD), with accessories: More than 600 to 960 hours (machine translation)","Procedure","Procedure","OPS"
